0/-1	don't put your all hope on vaccine! wear facemasks and stay in your home!
0/0	don't take Bill Gates' vaccine ..I'd rather get myself McAffe or Norton's anti virus
1/1	don't take vaccine, be a part of natural selection.
0/0	don't trust doctors, even the needles are rigged!!
0/0/0/0	don't trust the vaccine it might be the mark of the beast
1/0	don't trust the vaccine.
1/0	don't want to die.
1/1	don? be an ignorant person. So many people with terrible immune systems that can live a decent life except if C19 gets them! It? not all about YOU, remember?
0/0	donot want it
0	dont swallow the poison
0/0/0	dont take the vaccine, my moms a nurse they can't come up with a vaccine that quickly please, it will harm you within a year. Watch the new years 2021 seattle space needle show and you will see symbology......like a dna strand, a butterfly and more.
0/0	don’t inforce expermental drugs on people,its against humanity.find a way to make money.
1/1	don’t listen to people who tell u to not get the vaccine but they act like covid don’t even exist. y’all are fucking stupid sometimes
0/0	don’t need vaccines if you never gonna get the disease
1/1	don’t vaccine shop. Take the one that’s offered to you, they’re all good. Let’s get the pandemic over, then we can worry about getting boosted by a more effective one.
1/1	don’t worry about the Covid vaccine, I got it 2 weeks ago and I am fine
0/-1/0	drinking pickle juice is my vaccine
1/1	drive thru vaccines are the best! so efficient and care free.
1/1	dude covid is here to stay and the variants will keep coming. we will need robust vaccine development deeply funded by govts. why is that so hard to understand?
0/0	dummy, I will let my body give me natural immunity , as nature designed me
0/-1	eat healthy, exercise, get plenty of sunlight
0/0	effective for what?Tell us what's in the vaccine.And who was in the trials? and how old?And the comorbidities?What are the adjuvants in the vaccine?What are the long term side effects? Oh,yeah,there are no studies on most of my questions.
0/1	ell, what I have read thus far, the common side effects include pain at the injection site, fatigue, muscle aches or pain, joint pain, headache and depending on the vaccine is given, potential fever, which is short-lived according to the recent authorization of the vaccine by the FDA
0/0	end all Covid Vax
1/0	ever heard of herd immunity? take the fucking vaccine you dumdum
0/0	every vaccine causes bloodclots. Nice vaccine you have there.
1/1	everybody should get vaccinated ! We can't afford to have antivax !
1/1	everyone please take it!
1/1	everyone please take it!!!
1/1	everyone should take it ASAP
1/1	exactly, i had hoped for pfizer or moderna but was only offered j & j, i took it, thankful for something to help protect me from covid!
1/1	excited to live a normal life again. can't wait to get the vaccine
0/0	expect to be infertile
1	expect to feel a hell of a lot worse than if you were to just contract covid itself
0/0	facial paralasis?
0/0	facts ..Wait till 2 yrs after this vax people will be drooping like flies
1/1	fantastic that 1 in 5 adults have now had their first covid vaccine. i want to thank all involved
1/1	fantastic video, just got the pfizer/biontech, very proud of healthcare workers and scientists
0/0	far more people have died as a direct result of the three vaccines.
1/-1	faster-faster. Snell-Snell & don't forger the Vaccinate the Children before they. {Go Back To School}
1/1	feeling good after my frist dose, recommended!!
1/1	feeling happya fter taking my first shot. It is safe guys
1/1	finally when life can go back to normal people insists not to!!!
1/1	fine for those who have received the astrazeneca vaccine as up to 12 weeks has been clinically validated
0/0/0/0/0	first of all da vaccine, im not gonna take the vaccine
0/0	first of all... the numbers have already been proven boosted... the flu randomly disappeared... along with all the deaths from heart disease lung disease etc... what happened ?! Did masks help people with bad hearts ?? Nah I don’t think so... what was the number or people that died strictly from covid ?? Not many... most had underlying issues and a lot were already on the way out... no I’m not insensitive either... I’m a realest and that’s just how life is... so now tell me why... if I’m healthy with no underlying conditions am I going to line up for a vaccination filled with shit u have no idea of short term or long term problems for a virus that IF I contract it I have a 99%+ chance to survive ??
0/0	flu vaccine took over a decade to bring to public, ask the experts if they will have the jab first and we can take it from there, that's not fake new on vaccines, I've had flu jab today. If the world has naturally produced a virus that has stopped the world (flu never stopped the world) how can a vaccine be found in the blink of eye ... nothing makes sense except we get the news we want to hear
0/0	flu vaccine, 100 years, still 40% effective and people die after getting it sometimes because it weakens their immune system. Vaccines are moronic if u take it EVERY YEAR.
0/0	flu vaccines don't work. this won't work as well.
1/1	for a year now I have had this sign hanging from my balcony. And a year later we do have hope in the vaccines! Covid is not over yet, but we are getting closer.
1/1	for all those that donet want to get the vaccines, bring them to us that we want..!! Haha more for us then!..
1	for me the only reason i got the vaccine is becuase i work directly with paients. Even i never got sick and never have the flu or anything. But i want to protect my mom and others elderly from it. I always mask up and stay 6 ft. but i still go out
